run_number,subrun_number,event_number,signal_score,weight
18238,315,15794,0.0034834074322134,1.1060891783208715
16542,53,2679,0.0040915054269135,1.0
15402,46,2312,0.0063488590531051,1.27947998046875
18782,59,2997,0.001853022375144,1.0
15877,80,4034,0.0029365848749876,1.0324499607086182
15251,15,760,0.009262909181416,0.5968289971351624
15251,48,2428,0.0156813412904739,0.514648973941803
15398,301,15086,0.0113836787641048,0.5926570296287537
16336,94,4742,0.1706338226795196,0.3131009936332702
16336,102,5121,0.0021498545538634,1.438128963883514
18915,197,9859,0.0059718205593526,1.0746400356292725
15514,139,6974,0.0120340455323457,1.091040015220642
16949,53,2679,0.0025782012380659,0.9567610025405884
16851,292,14621,0.0034721964038908,0.9961140325950169
15901,269,13500,0.0077085914090275,0.9400659799575806
18623,31,1553,0.0028192405588924,0.5933861372271849
18233,176,8819,0.0130695179104805,0.4202820062637329
18676,400,20034,0.0054273912683129,0.7831969857215881
15930,444,22218,0.1109223812818527,0.5031602464234766
15316,226,11334,0.0040003936737775,1.0383299589157104
15316,226,11341,0.0043974565342068,0.5078579783439636
18062,117,5858,0.0060153477825224,0.6849340200424194
18062,250,12527,0.0086797755211591,1.0350712563418014
17048,64,3224,0.0045651495456695,1.1205464040799593
15640,210,10507,0.0049232793971896,0.5022027042226753
17865,392,19623,0.00252291187644,0.37342652244133845
16065,45,2278,0.0206738095730543,0.967203974723816
16065,55,2770,0.0045608174987137,1.2028999038848982
17035,21,1100,0.0021394428331404,0.8752490282058716
15397,92,4638,0.0023908666335046,1.1196199655532837
15893,62,3112,0.0052397288382053,0.8610460162162781
17009,10,531,0.0071257995441555,1.0010499954223633
15283,40,2050,0.0053114593029022,0.3984079957008362
16583,237,11872,0.0040924190543591,1.0394200086593628
16797,17,858,0.3310610949993133,0.7771400213241577
15713,55,2794,0.004749737214297,0.9740030169487
15713,75,3776,0.0033289128914475,0.9336749911308287
15713,75,3788,0.0049951006658375,0.7168459892272949
18577,44,2206,0.1199288815259933,0.8635299801826477
18246,33,1672,0.0052094645798206,1.3369576950192794
16963,221,11052,0.0040094535797834,1.1847566226351347
16038,74,3718,0.028515076264739,1.1305151513619196
16038,160,8029,0.0034241650719195,0.1252896304222304
18226,226,11339,0.0037823102902621,0.6232273134229871
18007,155,7764,0.0047628064639866,0.9998030066490172
15966,20,1033,0.0024786933790892,1.3180999755859375
16096,83,4155,0.923131227493286,1.2315499782562256
15273,49,2494,0.0038274493999779,1.1774706971230484
16067,94,4727,0.0081518217921257,1.0455199480056765
16067,102,5119,0.004243095871061,1.2121599912643433
16067,136,6830,0.0040692603215575,1.0
18685,24,1234,0.0021265370305627,0.5485855457549214
18685,128,6422,0.0049460236914455,0.6011589765548706
16923,332,16616,0.0023508921731263,1.065559983253479
17865,274,13740,0.0104807214811444,2.721543820046349
14161,78,3943,0.0108786346390843,1.6326899528503418
18007,29,1456,0.0048842150717973,0.975678026676178
18007,107,5381,0.0811244249343872,0.8024719953536987
15774,204,10212,0.0060083158314228,0.5657489895820618
18923,215,10774,0.0244856178760528,0.5927039980888367
16179,4,205,0.0049777994863688,0.9939529895782472
16110,29,1498,0.0036965587642043,0.010371252998275923
16172,102,5130,0.0037407993804663,1.1606750997860475
18863,166,8334,0.0035029074642807,0.5996413118116095
16379,40,2025,0.004196825902909,1.1092599312367781
16809,225,11269,0.0040522241033613,1.3878536960208407
16147,177,8884,0.00220309314318,0.9389870166778564
16426,38,1917,0.0258142463862895,1.0
15920,92,4610,0.0052004721947014,1.0265899896621704
16515,0,50,0.0049047167412936,1.1334323095213679
15262,162,8133,0.0037774927914142,1.0446200370788574
15254,68,3434,0.0046427603811025,1.020050048828125
15915,181,9071,0.0054698036983609,1.0
18761,85,4289,0.0859936699271202,1.2409838882291524
15917,210,10524,0.0013944150414317,1.0425000190734863
14127,241,12092,0.0034698888193815,1.0173100233078003
15436,284,14234,0.0061019333079457,0.8571680188179016
18242,188,9429,0.0131224943324923,1.1653356321750508
16158,360,18008,0.0041996450163424,0.9932199716567992
18577,142,7143,0.004392834380269,0.9644020199775696
15933,267,13359,0.0021889065392315,0.5378360152244568
15940,133,6685,0.0045951283536851,0.4219299852848053
15940,250,12505,0.0047668041661381,0.08817118984721614
18779,476,23847,0.0072622071020305,1.2939003682555492
16965,119,5971,0.0052017555572092,0.9680230021476746
16889,97,4859,0.0019999239593744,0.5006229877471924
16889,125,6280,0.0062229083850979,0.5243020057678223
15954,273,13658,0.0046522850170731,0.8994889855384827
17861,190,9536,0.0035955391358584,1.262464806529806
18519,65,3258,0.114837534725666,0.9351990222930908
15882,51,2558,0.0046125990338623,1.0324900150299072
15403,127,6359,0.0039297905750572,1.2631004714409073
15593,217,10891,0.004491729196161,0.958800971508026
17046,57,2863,0.0045150811783969,1.033910095503785
16312,201,10067,0.002196328015998,0.9345359802246094
16312,273,13664,0.0150490393862128,0.6594709753990173
16586,19,997,0.0016320552676916,0.8438320159912109
16846,126,6327,0.6918120980262756,1.5353200435638428
15262,92,4605,0.0021417282987385,0.4219459891319275
15262,93,4657,0.1422138810157776,1.3448948731777077
17019,78,3914,0.0052767717279493,1.0009499788284302
16051,67,3382,0.0058996817097067,1.0189900398254397
18238,34,1713,0.00308776833117,1.1002899408340454
15875,84,4202,0.002355161588639,0.8790040016174316
15983,220,11007,0.0033166129142045,0.973468005657196
18665,404,20219,0.0042669111862778,0.9941689968109132
16453,131,6582,0.0042314785532653,1.285159945487976
15554,1,72,0.0046327407471835,3.949814968786541
15554,42,2101,0.0049544959329068,0.484140008687973
15909,243,12178,0.0037396547850221,1.171839952468872
16283,80,4022,0.0031112127471715,1.0995598703776468
18050,17,900,0.0044137011282145,0.9855520129203796
15348,44,2224,0.0032096654176712,1.0
16884,34,1708,0.0049746404401957,0.6290889978408813
15447,105,5262,0.0149032892659306,1.25451295314042
18760,72,3646,0.0084860697388648,0.8392900228500366
14157,11,586,0.0035071743186563,1.0288000106811523
15422,4,229,0.0065558282658457,1.0544300079345703
18779,179,8990,0.0085807628929615,1.7832468373831603
18779,446,22330,0.0024375177454203,0.8952109813690186
16043,52,2615,0.0058150230906903,1.1872131867951339
16356,40,2010,0.0027206619270145,0.8452995507579075
16356,40,2011,0.0114564392715692,0.9077590107917786
16744,210,10519,0.0037270516622811,1.1412018445682293
18468,85,4294,0.0045920759439468,0.9100379943847656
16964,120,6012,0.0018360653193667,3.8218439361590413
15469,293,14668,0.0059046782553195,1.0178899765014648
16205,189,9479,0.0101388497278094,0.0011561713422673391
15335,101,5065,0.0077431071549654,1.1503700017929075
15361,38,1915,0.0091578410938382,1.028689980506897
