run_number,subrun_number,event_number,signal_score,weight
6341,75,3753,0.0035152160562574,0.878944
6343,105,5300,0.0778773501515388,1.5004
6343,164,8223,0.0042742313817143,0.7015073731200001
6565,42,2119,0.978130340576172,0.915675
6565,43,2166,0.0075626503676176,0.953872
6487,158,7909,0.002893338445574,1.00508
6663,132,6635,0.0037708785384893,1.11223
6437,2,113,0.0030351905152201,0.326334
6671,66,3337,0.0037095376756042,1.02681
6690,52,2603,0.2723127603530884,1.08853281264
6503,11,600,0.0036470661871135,0.956047257
6503,12,618,0.0037893133703619,0.866822
6461,18,906,0.0056556328199803,1.04511
6461,19,967,0.0029190178029239,1.0413
6423,75,3793,0.003757151775062,1.08195753946
6489,29,1474,0.1538225561380386,0.450213
6489,30,1525,0.0121670179069042,0.930835
6417,38,1950,0.0015805411385372,0.578683
6676,52,2609,0.0022905140649527,1.01507
6582,48,2428,0.0137222809717059,1.1878190688
6562,217,10881,0.0036833705380558,0.965458
6482,109,5496,0.0089448429644107,0.65863
6482,111,5558,0.0031149298883974,0.62297625074
