dataset,folder,model_key,weight_file,root_file,entry_number,n_pixels,out_dir,tag
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,2790,781,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,4830,2028,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10807,624,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/mpid,A_high_tail+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,2992,1957,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10329,304,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/mpid,B_border+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10407,779,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,3893,787,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,3372,59,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/mpid,B_border+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10140,3079,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,8277,2909,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,7356,4234,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,5693,5108,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,5594,154,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/mpid,A_high_tail+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3686,268,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/mpid,A_high_tail
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,8761,2777,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+D_busy/run3_samples/mpid,A_high_tail+D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3929,2097,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,11987,5281,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/mpid,B_border+D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3940,144,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/mpid,B_border+C_weird_lowpix
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,11118,2130,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/mpid,B_border
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,5260,3549,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,4073,2643,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,14387,2432,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,12416,2928,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/mpid,D_busy
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,496,340,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,1274,536,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,1486,3557,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,8282,1312,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,11125,2050,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,2460,264,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,2951,1324,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,7240,3272,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,11976,3212,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,mpid,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,12720,1022,/vols/sbn/uboone/an1522/cam_methods/occlusion/E_disagree/run3_samples/mpid,E_disagree
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,566,81,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/resnet34_gn,A_high_tail+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,437,247,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,2114,1291,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,511,737,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,859,315,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,152,1010,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1940,127,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/resnet34_gn,B_border+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1142,1443,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,307,2738,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1052,3000,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,1232,3708,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_dirt_larcv_cropped.root,568,2650,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,2790,781,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,4830,2028,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10807,624,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/resnet34_gn,A_high_tail+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,2992,1957,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10329,304,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/resnet34_gn,B_border+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10407,779,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,3893,787,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,3372,59,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/resnet34_gn,B_border+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,10140,3079,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,8277,2909,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,7356,4234,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_nu_overlay_larcv_cropped.root,5693,5108,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run3_samples/resnet34_gn,D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,5594,154,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+C_weird_lowpix/run3_samples/resnet34_gn,A_high_tail+C_weird_lowpix
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3686,268,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run3_samples/resnet34_gn,A_high_tail
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,8761,2777,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail+D_busy/run3_samples/resnet34_gn,A_high_tail+D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3929,2097,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run3_samples/resnet34_gn,B_border
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,11987,5281,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+D_busy/run3_samples/resnet34_gn,B_border+D_busy
run3_samples,resnet34_gn,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/vols/sbn/uboone/darkTridents/data/larcv_files/run3_samples/run3_offbeam_larcv_cropped.root,3940,144,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border+C_weird_lowpix/run3_samples/resnet34_gn,B_border+C_weird_lowpix
