run_number,subrun_number,event_number
6991,121,6100
6991,130,6529
6979,65,3291
6979,150,7534
6805,232,11620
6805,232,11631
6805,238,11942
6967,18,910
6915,74,3708
6915,74,3749
6915,77,3859
6896,31,1558
6811,42,2116
6811,44,2247
6812,60,3018
6812,63,3154
6812,67,3374
6991,206,10303
6825,37,1867
6963,1,65
6963,3,186
6963,3,198
6963,9,483
6837,70,3517
6837,77,3877
6835,73,3672
6835,76,3817
6835,76,3828
6835,79,3980
6854,13,667
6893,123,6184
6893,124,6213
6893,125,6270
6989,63,3183
6936,27,1373
6936,84,4218
6922,85,4278
6922,85,4294
6922,97,4884
6939,98,4932
6797,31,1572
6797,36,1810
6776,221,11071
6769,82,4125
6917,48,2445
6801,0,50
6801,4,210
6801,8,416
6801,9,460
6915,195,9760
6915,195,9797
6850,55,2793
6837,173,8690
6787,177,8893
6928,65,3273
6836,46,2334
6977,37,1883
6916,153,7658
6859,233,11651
6859,233,11686
6959,185,9277
6958,10,541
6922,187,9383
6922,187,9397
6998,151,7588
6763,126,6344
6780,222,11123
6974,1,98
6853,170,8534
6782,40,2024
6934,85,4291
6934,118,5939
6916,235,11752
6908,65,3285
6908,77,3891
6936,30,1542
6932,61,3066
6881,4,204
6881,80,4039
6785,63,3166
6785,65,3265
6874,114,5710
6829,130,6540
6985,50,2546
6985,53,2668
6985,54,2708
6985,85,4282
6919,114,5730
6873,0,22
6873,2,148
6950,34,1713
6798,229,11467
6798,229,11478
6798,231,11592
6783,42,2132
6788,25,1284
6788,27,1381
6934,124,6227
6934,125,6293
6928,5,299
6830,124,6213
6830,129,6467
6952,8,438
6952,44,2217
6955,126,6329
6945,46,2303
6945,46,2305
6945,47,2399
6867,25,1251
6867,26,1311
6867,27,1365
6993,26,1325
6777,139,6961
6804,27,1382
6964,20,1034
6964,21,1074
6964,24,1216
6936,75,3792
6955,99,4959
6955,100,5037
6955,101,5080
6958,0,44
6975,206,10326
6777,30,1539
6777,32,1602
6777,35,1778
6937,19,967
6937,27,1385
6813,37,1853
6813,39,1983
6805,189,9486
6768,119,5985
6998,49,2470
6998,52,2601
6908,113,5663
6800,2,105
6801,81,4066
6922,8,418
6979,25,1264
6979,26,1306
6921,123,6194
6780,107,5374
6921,37,1885
6837,162,8120
6837,162,8136
6959,56,2817
6790,33,1668
6790,39,1991
6879,38,1924
6879,42,2145
6779,98,4926
6908,166,8308
6787,228,11445
6787,231,11565
6828,152,7624
6975,130,6534
6955,75,3787
6955,76,3832
6766,139,6989
6801,100,5021
6801,101,5090
6801,102,5116
6801,104,5224
6547,51,2554
6547,51,2581
6991,235,11774
6873,18,941
6786,160,8024
6937,29,1463
6937,32,1644
6937,33,1688
6937,35,1785
6953,31,1552
6775,18,901
6997,10,521
6634,65,3272
6978,35,1781
6978,38,1927
6978,38,1940
6978,42,2140
6802,28,1419
6854,6,331
6854,9,468
6773,121,6061
6773,126,6303
6773,179,8985
6939,61,3100
6939,118,5939
6934,200,10024
6972,45,2259
6824,135,6781
6837,24,1235
6967,15,786
6967,15,797
6980,95,4770
6883,18,937
6916,32,1633
6916,37,1898
6824,55,2760
6908,30,1533
6908,32,1630
6984,36,1829
6984,40,2004
6984,43,2165
6761,21,1061
6907,187,9384
6940,6,347
6811,185,9260
6871,90,4514
6780,10,517
6780,12,641
6780,17,900
6830,168,8419
5499,213,10652
6875,0,35
6875,4,209
6875,17,859
6835,93,4654
6918,119,5961
6919,108,5402
6953,35,1771
6773,160,8010
6916,73,3689
6811,108,5439
6974,32,1644
5435,22,1102
6768,31,1572
6859,26,1316
6761,33,1671
6761,36,1824
6761,38,1919
6879,98,4950
6769,192,9620
6769,195,9799
6932,188,9448
6973,190,9547
6973,223,11191
6879,181,9066
6801,97,4857
6879,59,2980
6998,160,8032
6998,161,8056
6973,41,2090
6973,43,2181
6973,45,2268
6768,166,8328
6978,106,5311
6978,106,5334
6520,42,2115
6779,120,6003
6974,61,3064
6906,14,724
6906,16,841
6814,61,3097
6785,15,757
6829,34,1740
6829,38,1914
6829,38,1919
6829,39,1951
6968,8,447
6959,36,1833
6827,161,8054
6826,46,2342
6826,47,2395
6916,182,9147
6916,194,9747
6789,7,395
6906,1,88
6906,3,200
6906,5,292
6916,144,7230
6752,230,11503
6893,205,10278
6957,111,5569
6957,113,5672
6957,114,5742
6957,120,6048
6934,19,977
6798,55,2756
6918,34,1706
6918,37,1861
6918,64,3205
6956,51,2586
6942,19,988
6969,85,4298
6969,193,9654
6769,13,673
6786,92,4613
6786,94,4701
6866,111,5564
6866,112,5631
6914,15,795
6914,16,831
6914,16,848
6914,21,1090
6914,21,1095
6914,24,1203
6975,189,9453
6975,189,9460
6975,155,7757
6975,181,9064
6975,182,9132
6563,145,7276
6768,127,6379
6917,134,6714
6917,139,6989
6827,50,2510
6827,52,2615
6827,56,2839
6998,158,7924
6932,160,8015
6840,88,4434
6867,15,761
6867,17,874
6867,18,924
6813,177,8862
6945,12,629
6822,40,2036
6822,44,2236
6822,47,2366
6822,48,2432
6917,151,7584
6918,7,389
6871,180,9006
6871,182,9113
6769,146,7302
6769,148,7436
6769,150,7532
6950,29,1483
6768,156,7818
6768,164,8222
6958,29,1500
6836,70,3515
6893,20,1004
6893,26,1316
6893,26,1320
6830,179,8968
6837,103,5169
6837,108,5408
6957,70,3516
6957,78,3943
6787,214,10733
6787,220,11046
6859,58,2914
5781,14,712
6777,63,3192
6777,67,3361
6936,161,8062
6964,62,3138
6957,19,978
6828,192,9647
6954,18,925
6952,167,8389
6952,170,8503
6831,170,8501
6777,187,9365
6916,123,6183
6780,186,9315
6981,25,1296
6989,31,1560
6989,34,1742
6786,44,2220
6786,45,2273
6913,5,293
6890,12,624
6824,33,1673
6824,37,1899
6865,80,4010
6788,65,3276
6788,66,3320
6930,75,3792
6830,114,5741
6830,119,5995
6766,193,9664
6953,43,2195
6953,50,2530
6824,92,4626
6824,93,4670
6824,95,4755
6970,20,1029
6826,25,1254
6908,171,8577
6908,173,8661
6925,11,560
6983,33,1696
6915,59,2981
6761,12,616
6773,89,4485
6859,231,11563
6978,12,618
6978,16,836
6978,17,879
6916,97,4898
6958,15,785
6958,145,7288
6933,0,7
6933,0,44
6837,145,7297
6837,149,7488
6923,96,4804
6922,30,1548
6850,36,1808
6850,38,1942
6801,123,6180
6780,120,6003
6780,122,6116
6874,166,8343
6915,99,4994
6947,50,2527
6947,52,2622
6947,54,2702
6949,113,5687
6824,77,3864
6985,43,2194
6886,13,666
6886,14,740
6874,92,4602
6779,28,1433
6853,97,4852
6942,72,3602
6942,72,3613
6942,75,3793
6952,204,10204
6865,79,3987
6785,150,7538
6787,193,9679
6894,13,682
6894,15,779
6932,114,5714
6932,119,5974
6973,130,6550
6893,199,9987
6893,210,10535
6813,14,705
6969,148,7405
6969,169,8462
6840,41,2081
6840,42,2142
6928,41,2058
6928,41,2080
6963,116,5823
6869,0,26
6921,201,10089
6826,73,3666
6923,3,161
6984,9,451
6859,150,7517
6979,39,1965
6979,45,2261
6914,27,1378
6914,28,1436
6794,70,3516
6787,146,7346
6787,154,7735
6969,98,4923
6969,99,4951
6969,100,5005
6766,41,2053
6912,162,8105
6912,222,11114
6765,192,9639
6765,197,9886
6765,199,9964
6784,9,498
6798,218,10949
6773,236,11832
6919,92,4649
6919,93,4692
6894,102,5115
6658,65,3255
6385,22,1137
6882,191,9593
6881,157,7873
6881,173,8653
6787,12,607
6787,12,625
6866,76,3833
6957,130,6511
6957,137,6867
6957,140,7024
6788,11,559
6788,13,693
6788,14,736
6918,26,1318
6918,31,1560
6803,139,6974
6923,61,3087
6859,76,3802
6782,9,489
6765,53,2676
6779,13,675
6995,22,1115
6893,71,3562
6893,71,3599
6881,169,8487
6917,35,1755
6894,49,2458
6894,56,2810
6811,58,2927
6997,94,4702
6997,98,4946
6765,86,4307
6805,111,5562
6805,124,6231
6888,180,9020
6888,184,9242
6888,188,9404
6959,111,5552
6790,8,415
6785,212,10637
6785,218,10925
6837,88,4448
6980,220,11040
6863,10,522
6879,202,10108
6880,29,1479
6973,0,24
6973,6,343
6936,59,2961
6936,59,2980
6977,47,2371
6804,6,331
6896,22,1148
6776,18,947
6787,15,767
6787,16,842
6879,50,2550
6879,120,6013
6866,162,8130
6866,164,8241
6978,214,10721
6827,142,7131
6777,29,1474
6775,11,572
6977,30,1525
6919,103,5171
6769,91,4557
6949,48,2419
6932,52,2614
6978,239,11988
6978,240,12007
6769,158,7948
6963,60,3042
6939,12,631
6918,93,4676
6893,98,4948
6893,140,7025
6958,94,4718
6782,30,1512
6930,3,189
6840,39,1975
6990,0,26
6980,18,907
6980,18,928
6980,20,1017
6980,25,1268
6766,181,9080
6779,83,4181
6779,84,4211
6779,84,4215
6963,28,1437
6963,31,1555
6963,35,1786
6963,37,1895
6835,115,5789
6783,1,52
6831,161,8060
6831,161,8099
6914,0,17
6914,1,62
6914,5,272
6914,8,448
6786,74,3705
6922,214,10714
6922,228,11405
6901,47,2396
6980,187,9384
6960,129,6481
6960,134,6723
6922,42,2137
6958,176,8829
6922,209,10468
6922,210,10522
6776,30,1538
6801,202,10149
6801,204,10243
6919,177,8869
6773,81,4084
6782,18,924
6932,0,5
6932,2,127
6932,5,274
6998,135,6754
6998,139,6962
6859,77,3872
6859,81,4092
6835,2,111
6835,9,476
6799,34,1728
6799,36,1809
6830,71,3579
6830,77,3857
6922,89,4492
6922,90,4543
6871,217,10890
6871,218,10949
6800,147,7363
6800,151,7583
6915,46,2307
6915,47,2356
6958,167,8378
6916,133,6670
6973,74,3749
6973,78,3932
6932,64,3210
6932,70,3507
6874,36,1845
6959,64,3216
6959,65,3277
6835,28,1414
6930,33,1699
6930,37,1870
6930,37,1880
6880,47,2393
6828,88,4404
6989,15,800
6989,16,801
6989,19,964
6891,6,335
6952,229,11491
6952,231,11575
6885,57,2878
6789,119,5993
6789,121,6096
6952,25,1258
6805,152,7608
6905,22,1103
6882,163,8176
6917,66,3333
6798,199,9990
6763,22,1121
6780,238,11902
6780,238,11909
6787,191,9577
6765,36,1834
6859,194,9725
6975,49,2466
6975,50,2548
6975,80,4015
6975,82,4132
6955,144,7207
6955,153,7682
6993,8,408
6765,217,10888
6776,193,9692
6776,196,9826
6826,111,5561
6789,89,4493
6932,231,11563
6785,53,2689
6905,3,185
6905,8,405
6905,9,465
6997,79,3996
6973,176,8805
6973,177,8897
6915,146,7305
6957,42,2143
6790,48,2447
6812,92,4635
6907,54,2744
6907,55,2793
6989,78,3903
6989,81,4089
6918,90,4525
6918,102,5143
6918,103,5179
6918,104,5237
6918,112,5639
6765,19,964
6765,33,1693
6978,78,3936
6978,80,4002
6837,188,9450
6963,44,2211
6811,140,7014
6795,29,1491
6998,27,1396
6953,188,9421
6888,158,7909
6888,164,8226
6859,97,4878
6859,98,4929
6859,98,4946
6912,82,4150
6952,132,6648
6789,108,5436
6789,109,5495
6969,140,7040
6859,165,8264
6822,2,135
6780,150,7539
6780,151,7559
6957,39,1997
6928,34,1725
6928,36,1827
6956,44,2210
6773,14,737
6767,7,399
6882,32,1620
6882,35,1754
6882,38,1937
6882,38,1941
6756,150,7550
6975,230,11539
6975,230,11548
6975,231,11574
6046,155,7757
6916,28,1431
6861,200,10050
6861,203,10159
6798,63,3194
6901,103,5200
6957,64,3214
6874,147,7380
6829,0,4
6956,117,5874
6859,53,2671
6855,148,7446
6915,90,4507
6831,91,4576
6831,97,4854
6980,72,3606
6866,5,281
6866,8,447
6883,5,271
6790,79,3958
6934,111,5586
6933,20,1003
6933,21,1096
6933,25,1270
6776,64,3218
6921,144,7244
6953,126,6304
6893,7,392
6800,185,9251
6800,190,9513
6871,92,4630
6801,155,7787
6801,159,8000
6901,87,4373
6901,96,4839
6907,60,3038
6907,65,3279
6946,58,2914
6933,71,3592
6933,75,3784
6933,29,1492
6974,41,2070
6974,74,3716
6871,37,1857
6756,77,3871
6888,92,4610
6888,93,4687
6785,180,9042
6786,152,7633
6912,106,5320
6912,107,5356
6912,109,5462
6783,49,2488
6964,38,1902
6964,39,1973
6776,58,2941
6801,64,3239
6800,113,5685
6797,11,554
6797,15,757
6761,5,258
6761,64,3211
6761,65,3292
6989,153,7654
6989,153,7690
6871,89,4479
6871,197,9855
6801,136,6817
6880,50,2506
6880,53,2665
6880,54,2717
6880,57,2874
6850,6,349
6829,160,8033
6829,165,8279
6777,41,2077
6810,68,3447
6810,69,3473
6917,148,7416
6969,0,15
6969,2,117
6917,214,10719
6917,215,10785
6917,220,11021
6824,20,1017
6824,22,1146
6980,192,9629
6980,200,10028
6942,85,4300
6942,86,4312
6942,87,4383
6959,57,2855
6959,58,2941
6776,74,3726
6776,77,3895
6893,237,11890
6824,11,567
6824,18,916
6963,86,4336
6956,145,7298
6831,61,3079
6936,169,8498
6798,66,3312
6798,70,3539
6798,71,3565
6444,184,9236
6853,121,6074
6853,122,6112
6853,128,6414
6853,128,6431
6779,20,1032
6998,147,7358
6998,147,7379
6978,55,2785
6978,58,2931
6978,59,2995
6810,44,2249
6932,41,2051
6932,41,2069
6932,42,2119
6932,44,2218
6932,45,2297
6957,165,8299
6957,166,8335
6957,166,8346
6949,84,4204
6949,87,4352
6991,38,1933
6837,235,11785
6837,237,11896
6837,110,5541
6837,116,5836
6830,183,9165
6773,44,2214
6874,133,6669
6989,192,9623
6955,92,4625
6888,66,3319
6888,67,3394
6888,69,3458
6934,31,1571
6934,151,7579
6960,18,923
6991,161,8058
6991,166,8332
6861,228,11423
6922,77,3900
6787,21,1079
6887,22,1145
6887,26,1344
6830,41,2060
6830,44,2241
6827,83,4181
6801,71,3560
6978,110,5506
6978,111,5568
6978,124,6231
6894,91,4572
6894,95,4796
6980,113,5652
6969,157,7854
6907,154,7705
6634,89,4496
6997,80,4042
6779,52,2621
6783,129,6463
6783,121,6098
6783,123,6183
6959,196,9813
6916,16,850
6969,134,6750
6919,1,61
6919,7,356
6919,7,381
6871,114,5716
6780,28,1435
6780,56,2828
6780,57,2900
6921,174,8723
6921,175,8782
6863,76,3805
6978,70,3501
6806,34,1743
6915,136,6829
6959,97,4885
6955,62,3121
6955,212,10616
6955,213,10690
6951,40,2022
6888,171,8564
6888,209,10462
6888,209,10474
6956,190,9532
6956,195,9799
6956,196,9820
6813,65,3293
6922,180,9034
6954,0,49
6954,16,810
6783,214,10742
6812,40,2024
6812,47,2371
6984,19,956
6881,160,8014
6881,161,8057
6798,32,1633
6798,161,8057
6824,112,5624
6908,137,6874
6874,94,4712
6797,44,2215
6797,45,2251
6797,47,2389
6998,194,9734
6824,43,2173
6824,46,2306
6824,46,2329
6822,31,1587
6822,35,1795
6822,39,1954
6822,39,1996
6792,0,12
6780,143,7188
6887,30,1519
6902,23,1183
6902,23,1200
6902,27,1376
6902,27,1386
6854,75,3770
6854,79,3969
6893,159,7986
6956,174,8736
6985,65,3273
6859,108,5442
6938,3,197
6871,138,6946
6810,52,2622
6782,24,1229
6782,26,1343
6905,103,5157
6905,105,5293
6074,140,7001
6945,125,6271
6955,113,5697
6955,123,6198
6955,124,6228
6955,124,6230
6955,124,6237
6958,45,2282
6859,155,7795
6859,156,7814
6859,161,8089
6780,227,11364
6814,38,1908
6879,31,1558
6826,9,469
6867,36,1829
6766,83,4192
6763,162,8102
6853,160,8045
6799,38,1904
6799,42,2131
6799,76,3834
6813,43,2164
6801,109,5458
6765,94,4749
6803,66,3301
6901,30,1501
6901,33,1674
6916,210,10520
6916,217,10858
6916,218,10934
6916,223,11194
6850,62,3133
6955,6,332
6955,10,516
6766,54,2723
6921,178,8911
6827,32,1603
6827,33,1682
6827,35,1788
6827,37,1886
6799,58,2916
6969,188,9432
6969,188,9450
6969,195,9794
6932,81,4085
6932,141,7096
6953,114,5745
6881,66,3334
6942,54,2712
6798,82,4113
6798,129,6478
6777,183,9152
6964,88,4441
6964,90,4526
6893,52,2632
6955,218,10924
6919,67,3399
6905,126,6349
6905,127,6362
6827,228,11433
6831,158,7913
6831,158,7938
6831,158,7942
6952,79,3971
6952,83,4160
6952,144,7237
6805,144,7230
6882,105,5293
6882,108,5432
6882,166,8321
6882,167,8359
6752,203,10171
6752,205,10269
6936,214,10731
6936,219,10957
6822,111,5589
6912,44,2201
6912,47,2362
6972,53,2683
6972,54,2724
6917,200,10030
6783,30,1542
6783,31,1570
6783,36,1801
6919,100,5033
6763,47,2394
6763,50,2509
6998,197,9897
6998,201,10080
6894,78,3932
6894,78,3946
6882,218,10922
6875,26,1317
6794,75,3786
6794,78,3905
6785,225,11259
6785,227,11385
6814,23,1166
6814,26,1335
6814,29,1475
6827,102,5127
6827,102,5136
6888,131,6586
6959,233,11670
6960,165,8283
6960,168,8446
6972,121,6100
6972,125,6272
6814,43,2151
6814,49,2454
6952,92,4613
6952,97,4854
6990,7,389
6863,41,2098
6863,43,2163
6768,61,3061
6989,118,5937
6826,59,2960
6908,152,7615
6871,70,3509
6871,72,3636
6766,61,3073
6766,65,3290
6980,206,10309
6777,159,7970
6776,119,5981
6776,121,6100
6829,116,5808
6977,64,3204
6977,65,3279
6829,202,10103
6980,226,11340
6921,24,1208
6811,87,4383
6955,185,9292
6955,188,9405
6955,193,9674
6969,126,6307
6803,53,2651
6803,54,2748
6932,24,1235
6939,77,3889
6939,78,3945
6832,31,1561
6832,32,1634
6832,39,1962
6954,31,1576
6973,22,1111
6973,22,1144
6976,21,1061
6998,55,2762
6998,66,3335
6798,18,944
6964,55,2770
6973,168,8401
6973,168,8420
6973,170,8518
6792,58,2921
6930,50,2529
6930,52,2634
6930,53,2685
6930,54,2735
6930,57,2858
6930,57,2876
6952,46,2317
6952,68,3434
6952,72,3649
6769,179,8979
6912,120,6023
6912,125,6274
6912,126,6324
6912,127,6372
6859,122,6127
6932,164,8225
6932,167,8365
6805,218,10914
6866,86,4342
6866,89,4455
6966,8,429
6921,48,2426
6921,158,7930
6801,43,2182
6801,108,5408
6916,3,181
6916,11,580
6940,41,2055
6853,107,5353
6853,107,5389
6951,17,862
6811,96,4801
6813,70,3527
6813,74,3720
6813,79,3983
6829,171,8559
6829,179,8959
6915,194,9703
6915,199,9980
6840,53,2687
6861,3,165
6932,13,665
6915,22,1130
6915,22,1146
6915,25,1297
6861,16,819
6861,160,8029
6853,44,2205
6866,107,5374
6923,26,1334
6885,42,2114
6885,49,2483
6934,163,8185
6826,108,5431
6981,129,6477
6812,74,3734
6812,77,3882
6813,218,10927
6963,113,5674
6963,114,5705
6963,130,6524
6805,208,10433
6997,62,3133
6997,63,3183
6811,220,11040
6776,88,4413
6800,81,4051
6800,85,4298
6800,92,4614
6831,43,2183
6831,49,2499
6780,23,1158
6780,24,1201
6780,25,1286
6780,27,1387
6763,0,26
6763,1,68
6763,2,147
6763,6,332
6786,149,7496
6882,0,41
6823,16,812
6939,54,2730
6983,27,1382
6983,29,1498
6908,199,9968
6854,80,4050
6982,5,261
6982,5,290
6776,29,1456
6776,29,1464
6805,62,3133
6805,63,3194
6805,65,3256
6805,69,3499
6785,200,10050
6785,203,10181
6873,10,503
6873,15,780
6939,70,3533
6829,77,3880
6888,6,327
6998,207,10361
6998,211,10557
6806,61,3083
6981,73,3658
6989,123,6159
6989,128,6402
6998,107,5389
6922,55,2773
6787,9,480
6827,111,5556
6827,116,5816
6990,1,82
6944,12,625
6811,152,7626
6828,35,1789
6828,232,11613
6881,150,7520
6828,111,5578
6828,115,5766
6828,115,5796
6778,32,1630
6785,169,8486
6785,175,8760
6907,211,10553
6959,175,8773
6959,177,8893
6981,122,6125
6801,228,11408
6801,228,11420
6918,10,531
6918,15,768
6811,194,9720
6811,194,9745
6811,195,9768
6811,196,9826
6811,197,9861
6811,198,9936
6765,48,2415
6854,114,5737
6887,6,304
6887,9,491
6916,69,3454
6916,69,3478
6981,88,4414
6921,119,5997
6773,181,9078
6773,181,9095
6974,100,5026
6974,102,5146
6803,134,6741
6765,121,6087
6836,61,3059
6836,68,3413
6785,210,10523
6956,94,4701
6850,7,396
6850,12,607
6850,12,620
6850,12,624
6831,190,9520
6831,194,9734
6783,197,9860
6902,21,1066
6787,200,10015
6787,200,10049
6787,206,10304
6787,209,10479
6773,27,1353
6773,30,1534
6786,8,409
6831,21,1085
6831,22,1149
6831,23,1164
6831,27,1383
6773,76,3834
6787,158,7950
6882,23,1175
6882,24,1209
6882,27,1382
6837,210,10534
6974,59,2957
6974,64,3248
6866,129,6496
6866,131,6582
6866,134,6718
6866,149,7494
6912,69,3466
6912,69,3495
6861,6,341
6861,12,637
6789,36,1827
6804,34,1705
6804,37,1885
6908,189,9472
6813,130,6527
6780,214,10717
6780,216,10849
6861,89,4472
6761,41,2090
6763,91,4583
6763,91,4584
6763,96,4828
6811,20,1003
6811,24,1230
6915,179,8954
6932,146,7330
6932,147,7394
6785,176,8840
6800,194,9748
6783,113,5665
6783,115,5776
6915,203,10191
6915,209,10497
6813,8,407
6777,47,2388
6956,132,6621
6980,173,8698
6813,202,10145
6813,204,10216
6813,205,10276
6813,205,10284
6794,32,1649
6794,37,1879
6837,95,4792
6855,88,4430
6855,91,4552
6855,91,4559
6919,188,9411
6799,14,703
6894,82,4111
6827,211,10593
6827,217,10875
6827,219,10983
6828,13,699
6828,14,749
6828,15,776
6828,15,778
6998,187,9365
6969,234,11708
6969,234,11748
6969,240,12042
6969,240,12049
6758,30,1527
6874,139,6967
6908,106,5349
6890,58,2947
6926,3,172
6926,3,183
6926,6,322
6926,9,497
6813,160,8010
6813,162,8129
6813,164,8233
6813,166,8350
6882,213,10665
6953,79,3965
6835,64,3220
6888,76,3817
6788,0,32
6788,6,341
6981,58,2949
6915,216,10828
6915,232,11619
6979,28,1412
6776,9,495
6928,8,430
6928,8,441
6836,51,2558
6836,51,2593
6836,54,2724
6836,58,2947
6866,22,1114
6866,32,1608
6829,52,2625
6829,52,2649
6829,57,2865
6936,182,9139
6936,183,9186
6786,69,3469
6861,191,9563
6997,29,1496
6856,3,182
6856,3,190
6856,6,344
6856,8,427
6769,226,11308
6769,228,11402
6881,58,2932
6881,62,3113
6761,54,2745
6761,55,2769
6956,222,11148
6902,33,1685
6939,37,1873
6775,6,344
6642,122,6135
6642,122,6141
6773,204,10207
6886,2,138
6893,128,6444
6893,134,6709
6893,135,6771
6776,135,6792
6787,41,2090
6855,9,484
6953,12,646
6969,116,5802
6945,160,8034
6945,170,8547
6893,76,3827
6893,77,3866
6969,149,7460
6903,2,104
6903,8,427
6903,9,459
6882,154,7735
6882,154,7741
6882,155,7784
6882,155,7789
6882,157,7864
6826,123,6161
6769,22,1115
6765,187,9387
6765,188,9411
6765,202,10135
6789,67,3385
6979,82,4150
6979,84,4226
6787,226,11306
6768,45,2266
6956,60,3006
6874,153,7665
6991,224,11245
6866,153,7694
6866,153,7699
6866,157,7890
6866,159,7962
6967,49,2474
6972,65,3288
6893,209,10477
6991,113,5669
6991,114,5730
6991,115,5777
6991,115,5786
6991,116,5841
6915,127,6354
6917,98,4921
6876,23,1175
6855,119,6000
6787,57,2852
6957,125,6255
6991,43,2173
6991,55,2776
6828,4,209
6828,5,280
6828,6,332
6828,8,448
6936,103,5172
6936,107,5390
6977,81,4058
6977,87,4391
6756,31,1556
6756,31,1561
6756,34,1712
6908,195,9765
6979,56,2808
6874,55,2761
6949,3,186
6997,1,93
6997,9,499
6811,127,6368
6957,151,7578
6957,153,7695
6798,164,8204
6798,168,8450
6798,173,8678
6989,205,10264
6832,40,2050
6832,44,2232
6835,130,6540
6893,146,7332
6803,77,3878
6859,71,3578
6800,104,5216
6800,169,8471
6800,169,8474
6888,150,7501
6888,151,7584
6991,195,9758
6932,26,1346
6985,7,373
6871,165,8291
6871,166,8343
6871,168,8434
6970,15,798
6970,17,854
6956,156,7812
6956,157,7874
6861,156,7817
6854,70,3539
6921,98,4944
6998,114,5712
6969,214,10705
6969,214,10723
6969,215,10772
6969,220,11010
6969,222,11147
6923,116,5823
6923,117,5888
6923,119,5990
6923,120,6019
6973,193,9691
6935,20,1046
6785,126,6328
6888,156,7842
6829,155,7788
6829,156,7810
6949,23,1163
6949,28,1410
6949,33,1687
6784,17,872
6954,26,1343
6954,27,1396
6794,15,791
6805,80,4027
6934,105,5254
6859,105,5285
6829,181,9078
6829,187,9353
6829,188,9436
6951,4,243
6951,5,261
6922,119,5989
6958,124,6210
6925,1,96
6921,44,2243
6778,16,832
6778,21,1082
6959,184,9204
6959,184,9226
6912,10,526
6956,180,9046
6956,181,9077
6956,181,9098
6956,185,9282
6956,188,9403
6956,189,9473
6956,189,9489
6784,19,972
6893,83,4200
6908,127,6371
6890,28,1445
6890,36,1849
6975,200,10004
6979,99,4965
6979,99,4996
6976,24,1249
6921,114,5730
6792,26,1325
6916,23,1185
6831,73,3672
6917,57,2860
6837,53,2678
6837,56,2838
6769,68,3435
6769,69,3483
6963,129,6472
6963,133,6671
6963,134,6749
6936,226,11314
6936,229,11479
6835,85,4264
6912,142,7144
6912,143,7188
6912,145,7257
6912,147,7354
6975,110,5540
6756,118,5924
5617,72,3610
6763,173,8689
6763,181,9083
6896,4,210
6919,134,6710
6800,172,8602
6800,173,8672
6947,65,3290
6947,68,3448
6945,70,3524
6945,71,3581
6912,173,8665
6861,53,2687
6861,55,2788
6233,64,3225
6985,22,1114
6789,78,3948
6850,79,3994
6850,80,4024
6850,82,4126
6850,83,4156
6850,83,4184
6998,120,6032
6998,122,6119
6973,98,4935
6930,45,2275
6930,49,2486
6856,26,1314
6977,57,2892
6977,62,3149
6780,0,20
6780,3,188
6780,7,391
6787,93,4693
6895,17,867
6880,24,1213
6984,45,2261
6984,45,2293
6985,37,1893
6985,38,1904
6985,39,1955
6973,230,11510
6916,226,11317
6787,108,5414
6886,30,1528
6991,176,8814
6826,82,4120
6830,223,11151
6830,224,11224
6830,224,11239
6986,3,198
6830,0,29
6830,3,175
6830,4,221
6830,7,384
6830,87,4351
6830,88,4431
6998,85,4300
6998,141,7065
6786,110,5506
6794,21,1070
6989,216,10833
6765,126,6318
6765,133,6691
6853,81,4063
6893,34,1713
6893,37,1882
6893,39,1954
6959,237,11875
6959,239,11986
6824,3,155
6824,5,289
6969,14,730
6952,98,4906
6756,154,7719
6831,52,2639
6831,57,2899
6975,196,9830
6782,0,39
6922,237,11894
6879,82,4115
6960,140,7034
6829,143,7179
6861,101,5097
6861,104,5211
6813,91,4587
6974,89,4484
6052,119,5962
6052,119,5963
6794,81,4061
6794,85,4264
6794,85,4293
6841,4,222
6777,7,395
6773,230,11529
6768,121,6090
6960,69,3481
6835,44,2202
6907,163,8186
6811,136,6841
6936,234,11703
6768,145,7254
6952,200,10016
6952,201,10076
6865,54,2738
6865,65,3252
6921,157,7884
6974,25,1276
6953,38,1940
6953,40,2033
6936,98,4910
6936,101,5062
6919,9,483
6785,36,1839
6911,14,721
6991,126,6303
6934,10,505
6934,10,517
6865,117,5869
6915,186,9345
6926,10,523
6917,26,1302
6917,34,1742
6971,8,444
6971,8,447
6971,14,729
6971,15,794
6773,152,7605
6885,60,3010
6885,63,3163
6885,68,3413
6998,75,3781
6998,76,3820
6986,44,2217
6986,49,2478
6986,52,2633
6776,162,8103
6776,163,8163
6901,45,2294
6901,46,2330
6829,95,4793
6829,97,4885
6882,194,9734
6861,42,2148
6805,22,1132
6957,83,4155
6775,10,511
6960,53,2667
6840,14,750
6840,16,801
6840,17,887
6866,41,2056
6830,52,2647
6879,216,10835
6884,27,1366
6884,28,1440
6884,28,1446
6766,147,7383
6882,117,5874
6882,119,5991
6893,231,11569
6893,232,11647
6893,233,11694
6893,235,11784
6874,22,1113
6939,4,220
6946,69,3454
6946,69,3467
6905,28,1431
6801,191,9583
6972,103,5167
6859,209,10456
6772,13,671
6772,16,825
6790,81,4093
6969,32,1634
6885,9,475
6885,32,1606
6885,32,1614
6885,32,1640
6840,61,3080
6840,62,3102
6840,62,3108
